From	Entry	Reviewed	Entry Name	Protein names	Organism	Length
WP_005625871.1	A5UHU8	reviewed	RS5_HAEIG	30S ribosomal protein S5	Haemophilus influenzae (strain PittGG)	166
WP_005625871.1	A0A0E1SQV8	unreviewed	A0A0E1SQV8_HAEIF	30S ribosomal protein S5	Haemophilus influenzae PittII	166
WP_005625871.1	A4NX88	unreviewed	A4NX88_HAEIF	30S ribosomal protein S5	Haemophilus influenzae 22.4-21	166
WP_005625871.1	A0A0H3PFZ1	unreviewed	A0A0H3PFZ1_HAEI3	30S ribosomal protein S5	Haemophilus influenzae (strain NTHi 3655)	166
WP_005625871.1	A4N335	unreviewed	A4N335_HAEIF	30S ribosomal protein S5	Haemophilus influenzae R3021	166
WP_005625871.1	P44374	reviewed	RS5_HAEIN	30S ribosomal protein S5	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	166
WP_005625871.1	A0A0M3G1A9	unreviewed	A0A0M3G1A9_HAEHA	30S ribosomal protein S5	Haemophilus haemolyticus	166
WP_005625871.1	A0A0D0H1G7	unreviewed	A0A0D0H1G7_HAEIF	30S ribosomal protein S5	Haemophilus influenzae	166
WP_005625871.1	H1LQD2	unreviewed	H1LQD2_9PAST	30S ribosomal protein S5	Haemophilus sp. oral taxon 851 str. F0397	166
WP_005625873.1	F9GRF6	unreviewed	F9GRF6_HAEHA	50S ribosomal protein L18	Haemophilus haemolyticus M19501	117
WP_005625873.1	F9GVY3	unreviewed	F9GVY3_HAEHA	50S ribosomal protein L18	Haemophilus haemolyticus M21127	117
WP_005625873.1	A0A1B8QSV6	unreviewed	A0A1B8QSV6_9PAST	50S ribosomal protein L18	Haemophilus sp. CCUG 66565	117
WP_005625873.1	A0A5M6BKP9	unreviewed	A0A5M6BKP9_9PAST	50S ribosomal protein L18	Haemophilus seminalis	117
WP_005625873.1	A0A806DEY1	unreviewed	A0A806DEY1_HAEI6	50S ribosomal protein L18	Haemophilus influenzae (strain R2866)	117
WP_005625873.1	Q4QMA5	reviewed	RL18_HAEI8	50S ribosomal protein L18	Haemophilus influenzae (strain 86-028NP)	117
WP_005625873.1	A4MWS8	unreviewed	A4MWS8_HAEIF	50S ribosomal protein L18	Haemophilus influenzae 22.1-21	117
WP_005625873.1	A5UDT1	reviewed	RL18_HAEIE	50S ribosomal protein L18	Haemophilus influenzae (strain PittEE)	117
WP_005625873.1	A5UHU7	reviewed	RL18_HAEIG	50S ribosomal protein L18	Haemophilus influenzae (strain PittGG)	117
WP_005625873.1	A0A0E1SRW8	unreviewed	A0A0E1SRW8_HAEIF	50S ribosomal protein L18	Haemophilus influenzae PittII	117
WP_005625873.1	A4NX94	unreviewed	A4NX94_HAEIF	50S ribosomal protein L18	Haemophilus influenzae 22.4-21	117
WP_005625873.1	A0A0H3PNY9	unreviewed	A0A0H3PNY9_HAEI3	50S ribosomal protein L18	Haemophilus influenzae (strain NTHi 3655)	117
WP_005625873.1	A4N334	unreviewed	A4N334_HAEIF	50S ribosomal protein L18	Haemophilus influenzae R3021	117
WP_005625873.1	P44356	reviewed	RL18_HAEIN	50S ribosomal protein L18	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	117
WP_005625873.1	A0A5C2QXJ7	unreviewed	A0A5C2QXJ7_HAEIF	50S ribosomal protein L18	Haemophilus influenzae biotype aegyptius	117
WP_005625873.1	A0A0M3FXT2	unreviewed	A0A0M3FXT2_HAEHA	50S ribosomal protein L18	Haemophilus haemolyticus	117
WP_005625873.1	A0A0D0HTB2	unreviewed	A0A0D0HTB2_HAEIF	50S ribosomal protein L18	Haemophilus influenzae	117
WP_005625873.1	H1LQD1	unreviewed	H1LQD1_9PAST	50S ribosomal protein L18	Haemophilus sp. oral taxon 851 str. F0397	117
WP_005625873.1	E7A6A6	unreviewed	E7A6A6_HAEIF	50S ribosomal protein L18	Haemophilus influenzae F3031	117
WP_005625877.1	F9GVY1	unreviewed	F9GVY1_HAEHA	30S ribosomal protein S8	Haemophilus haemolyticus M21127	130
WP_005625877.1	F9Q8S2	unreviewed	F9Q8S2_9PAST	30S ribosomal protein S8	Haemophilus pittmaniae HK 85	130
WP_005625877.1	A0A1S1FSE2	unreviewed	A0A1S1FSE2_9PAST	30S ribosomal protein S8	Haemophilus sp. HMSC61B11	130
WP_005625877.1	A0A1F0UM94	unreviewed	A0A1F0UM94_9PAST	30S ribosomal protein S8	Haemophilus sp. HMSC073C03	130
WP_005625877.1	A0A1B8QSV1	unreviewed	A0A1B8QSV1_9PAST	30S ribosomal protein S8	Haemophilus sp. CCUG 66565	130
WP_005625877.1	A0A1B8QY74	unreviewed	A0A1B8QY74_9PAST	30S ribosomal protein S8	Haemophilus sp. CCUG 60358	130
WP_005625877.1	A0A377IX30	unreviewed	A0A377IX30_9PAST	30S ribosomal protein S8	Haemophilus pittmaniae	130
WP_005625877.1	A0A5M6BI93	unreviewed	A0A5M6BI93_9PAST	30S ribosomal protein S8	Haemophilus seminalis	130
WP_005625877.1	A0A806EEP8	unreviewed	A0A806EEP8_HAEI6	30S ribosomal protein S8	Haemophilus influenzae (strain R2866)	130
WP_005625877.1	Q4QMA7	reviewed	RS8_HAEI8	30S ribosomal protein S8	Haemophilus influenzae (strain 86-028NP)	130
WP_005625877.1	A5UDT3	reviewed	RS8_HAEIE	30S ribosomal protein S8	Haemophilus influenzae (strain PittEE)	130
WP_005625877.1	A5UHU5	reviewed	RS8_HAEIG	30S ribosomal protein S8	Haemophilus influenzae (strain PittGG)	130
WP_005625877.1	A0A0E1SSG6	unreviewed	A0A0E1SSG6_HAEIF	30S ribosomal protein S8	Haemophilus influenzae PittII	130
WP_005625877.1	A4NX92	unreviewed	A4NX92_HAEIF	30S ribosomal protein S8	Haemophilus influenzae 22.4-21	130
WP_005625877.1	A0A0H3PJ84	unreviewed	A0A0H3PJ84_HAEI3	30S ribosomal protein S8	Haemophilus influenzae (strain NTHi 3655)	130
WP_005625877.1	A4N332	unreviewed	A4N332_HAEIF	30S ribosomal protein S8	Haemophilus influenzae R3021	130
WP_005625877.1	P44377	reviewed	RS8_HAEIN	30S ribosomal protein S8	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	130
WP_005625877.1	A0A5C2R4U6	unreviewed	A0A5C2R4U6_HAEIF	30S ribosomal protein S8	Haemophilus influenzae biotype aegyptius	130
WP_005625877.1	A0A0M3FX90	unreviewed	A0A0M3FX90_HAEHA	30S ribosomal protein S8	Haemophilus haemolyticus	130
WP_005625877.1	A0A0D0IMW3	unreviewed	A0A0D0IMW3_HAEIF	30S ribosomal protein S8	Haemophilus influenzae	130
WP_005625877.1	A0A1B8T5N0	unreviewed	A0A1B8T5N0_HAEPA	30S ribosomal protein S8	Haemophilus parainfluenzae	130
WP_005625877.1	H1LQC9	unreviewed	H1LQC9_9PAST	30S ribosomal protein S8	Haemophilus sp. oral taxon 851 str. F0397	130
WP_005625877.1	E1W370	unreviewed	E1W370_HAEP3	30S ribosomal protein S8	Haemophilus parainfluenzae (strain T3T1)	130
WP_005625877.1	E7A6A8	unreviewed	E7A6A8_HAEIF	30S ribosomal protein S8	Haemophilus influenzae F3031	130
WP_005625877.1	F0ERJ8	unreviewed	F0ERJ8_HAEPA	30S ribosomal protein S8	Haemophilus parainfluenzae ATCC 33392	130
WP_005625879.1	F9GRF3	unreviewed	F9GRF3_HAEHA	30S ribosomal protein S14	Haemophilus haemolyticus M19501	101
WP_005625879.1	F9GVY0	unreviewed	F9GVY0_HAEHA	30S ribosomal protein S14	Haemophilus haemolyticus M21127	101
WP_005625879.1	A0A1B8QSS8	unreviewed	A0A1B8QSS8_9PAST	30S ribosomal protein S14	Haemophilus sp. CCUG 66565	101
WP_005625879.1	A0A5M6BIE9	unreviewed	A0A5M6BIE9_9PAST	30S ribosomal protein S14	Haemophilus seminalis	101
WP_005625879.1	A0A806E4N3	unreviewed	A0A806E4N3_HAEI6	30S ribosomal protein S14	Haemophilus influenzae (strain R2866)	101
WP_005625879.1	Q4QMA8	reviewed	RS14_HAEI8	30S ribosomal protein S14	Haemophilus influenzae (strain 86-028NP)	101
WP_005625879.1	A0A0E1SXH8	unreviewed	A0A0E1SXH8_HAEIF	30S ribosomal protein S14	Haemophilus influenzae PittII	101
WP_005625879.1	A0A0H3PEH8	unreviewed	A0A0H3PEH8_HAEI3	30S ribosomal protein S14	Haemophilus influenzae (strain NTHi 3655)	101
WP_005625879.1	A4N331	unreviewed	A4N331_HAEIF	30S ribosomal protein S14	Haemophilus influenzae R3021	101
WP_005625879.1	P44381	reviewed	RS14_HAEIN	30S ribosomal protein S14	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	101
WP_005625879.1	A0A5C2R4I2	unreviewed	A0A5C2R4I2_HAEIF	30S ribosomal protein S14	Haemophilus influenzae biotype aegyptius	101
WP_005625879.1	A0A0M3FZQ4	unreviewed	A0A0M3FZQ4_HAEHA	30S ribosomal protein S14	Haemophilus haemolyticus	101
WP_005625879.1	A0A0D0IGZ5	unreviewed	A0A0D0IGZ5_HAEIF	30S ribosomal protein S14	Haemophilus influenzae	101
WP_005625879.1	H1LQC8	unreviewed	H1LQC8_9PAST	30S ribosomal protein S14	Haemophilus sp. oral taxon 851 str. F0397	101
WP_005625879.1	E7A6A9	unreviewed	E7A6A9_HAEIF	30S ribosomal protein S14	Haemophilus influenzae F3031	101
WP_005625881.1	F9GRF2	unreviewed	F9GRF2_HAEHA	50S ribosomal protein L5	Haemophilus haemolyticus M19501	179
WP_005625881.1	F9GVX9	unreviewed	F9GVX9_HAEHA	50S ribosomal protein L5	Haemophilus haemolyticus M21127	179
WP_005625881.1	A0A0M1GLC3	unreviewed	A0A0M1GLC3_9PAST	50S ribosomal protein L5	Haemophilus sp. C1	179
WP_005625881.1	A0A1B8QT02	unreviewed	A0A1B8QT02_9PAST	50S ribosomal protein L5	Haemophilus sp. CCUG 66565	179
WP_005625881.1	A0A377IWL8	unreviewed	A0A377IWL8_9PAST	50S ribosomal protein L5	Haemophilus pittmaniae	179
WP_005625881.1	A0A806DLK9	unreviewed	A0A806DLK9_HAEI6	50S ribosomal protein L5	Haemophilus influenzae (strain R2866)	179
WP_005625881.1	Q4QMA9	reviewed	RL5_HAEI8	50S ribosomal protein L5	Haemophilus influenzae (strain 86-028NP)	179
WP_005625881.1	A4MWT3	unreviewed	A4MWT3_HAEIF	50S ribosomal protein L5	Haemophilus influenzae 22.1-21	179
WP_005625881.1	A5UDT5	reviewed	RL5_HAEIE	50S ribosomal protein L5	Haemophilus influenzae (strain PittEE)	179
WP_005625881.1	A5UHU3	reviewed	RL5_HAEIG	50S ribosomal protein L5	Haemophilus influenzae (strain PittGG)	179
WP_005625881.1	A0A0E1SQW2	unreviewed	A0A0E1SQW2_HAEIF	50S ribosomal protein L5	Haemophilus influenzae PittII	179
WP_005625881.1	A4NX97	unreviewed	A4NX97_HAEIF	50S ribosomal protein L5	Haemophilus influenzae 22.4-21	179
WP_005625881.1	A0A0H3PFY8	unreviewed	A0A0H3PFY8_HAEI3	50S ribosomal protein L5	Haemophilus influenzae (strain NTHi 3655)	179
WP_005625881.1	A4N330	unreviewed	A4N330_HAEIF	50S ribosomal protein L5	Haemophilus influenzae R3021	179
WP_005625881.1	P44346	reviewed	RL5_HAEIN	50S ribosomal protein L5	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	179
WP_005625881.1	A0A5C2QYY6	unreviewed	A0A5C2QYY6_HAEIF	50S ribosomal protein L5	Haemophilus influenzae biotype aegyptius	179
WP_005625881.1	A0A0M3FX67	unreviewed	A0A0M3FX67_HAEHA	50S ribosomal protein L5	Haemophilus haemolyticus	179
WP_005625881.1	A0A0D0H1H2	unreviewed	A0A0D0H1H2_HAEIF	50S ribosomal protein L5	Haemophilus influenzae	179
WP_005625881.1	A0A3S4VKI4	unreviewed	A0A3S4VKI4_HAEPA	50S ribosomal protein L5	Haemophilus parainfluenzae	179
WP_005625881.1	H1LQC7	unreviewed	H1LQC7_9PAST	50S ribosomal protein L5	Haemophilus sp. oral taxon 851 str. F0397	179
WP_005625881.1	E7A6B0	unreviewed	E7A6B0_HAEIF	50S ribosomal protein L5	Haemophilus influenzae F3031	179
WP_005625886.1	F9GRE9	unreviewed	F9GRE9_HAEHA	30S ribosomal protein S17	Haemophilus haemolyticus M19501	85
WP_005625886.1	F9GVX6	unreviewed	F9GVX6_HAEHA	30S ribosomal protein S17	Haemophilus haemolyticus M21127	85
WP_005625886.1	A0A1B3JGX2	unreviewed	A0A1B3JGX2_9PAST	30S ribosomal protein S17	Pasteurellaceae bacterium NI1060	85
WP_005625886.1	A0A1B8QSV2	unreviewed	A0A1B8QSV2_9PAST	30S ribosomal protein S17	Haemophilus sp. CCUG 66565	85
WP_005625886.1	A0A1V3KDV7	unreviewed	A0A1V3KDV7_9PAST	30S ribosomal protein S17	Rodentibacter heylii	85
WP_005625886.1	A0A1V3JLN0	unreviewed	A0A1V3JLN0_9PAST	30S ribosomal protein S17	Rodentibacter myodis	85
WP_005625886.1	A0A1V3IG37	unreviewed	A0A1V3IG37_9PAST	30S ribosomal protein S17	Rodentibacter mrazii	85
WP_005625886.1	A0A1V3IP20	unreviewed	A0A1V3IP20_9PAST	30S ribosomal protein S17	Rodentibacter rarus	85
WP_005625886.1	A0A1V3J5E0	unreviewed	A0A1V3J5E0_9PAST	30S ribosomal protein S17	Rodentibacter trehalosifermentans	85
WP_005625886.1	A0A1V3J4M4	unreviewed	A0A1V3J4M4_9PAST	30S ribosomal protein S17	Rodentibacter genomosp. 1	85
WP_005625886.1	A0A1V3JCT3	unreviewed	A0A1V3JCT3_9PAST	30S ribosomal protein S17	Rodentibacter genomosp. 2	85
WP_005625886.1	A0A1V3JV17	unreviewed	A0A1V3JV17_9PAST	30S ribosomal protein S17	Rodentibacter sp. Ppn85	85
WP_005625886.1	A0A4Y9H182	unreviewed	A0A4Y9H182_9PAST	30S ribosomal protein S17	Pasteurella sp. WM03	85
WP_005625886.1	A0A806DNK2	unreviewed	A0A806DNK2_HAEI6	30S ribosomal protein S17	Haemophilus influenzae (strain R2866)	85
WP_005625886.1	Q4QMB3	reviewed	RS17_HAEI8	30S ribosomal protein S17	Haemophilus influenzae (strain 86-028NP)	85
WP_005625886.1	A4MWT8	unreviewed	A4MWT8_HAEIF	30S ribosomal protein S17	Haemophilus influenzae 22.1-21	85
WP_005625886.1	A5UDT8	reviewed	RS17_HAEIE	30S ribosomal protein S17	Haemophilus influenzae (strain PittEE)	85
WP_005625886.1	A5UHT9	reviewed	RS17_HAEIG	30S ribosomal protein S17	Haemophilus influenzae (strain PittGG)	85
WP_005625886.1	A0A0E1SQW6	unreviewed	A0A0E1SQW6_HAEIF	30S ribosomal protein S17	Haemophilus influenzae PittII	85
WP_005625886.1	A4NX99	unreviewed	A4NX99_HAEIF	30S ribosomal protein S17	Haemophilus influenzae 22.4-21	85
WP_005625886.1	A0A0H3PJ76	unreviewed	A0A0H3PJ76_HAEI3	30S ribosomal protein S17	Haemophilus influenzae (strain NTHi 3655)	85
WP_005625886.1	A4N325	unreviewed	A4N325_HAEIF	30S ribosomal protein S17	Haemophilus influenzae R3021	85
WP_005625886.1	P44383	reviewed	RS17_HAEIN	30S ribosomal protein S17	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	85
WP_005625886.1	A0A5C2R780	unreviewed	A0A5C2R780_HAEIF	30S ribosomal protein S17	Haemophilus influenzae biotype aegyptius	85
WP_005625886.1	A0A0M3GAQ5	unreviewed	A0A0M3GAQ5_HAEHA	30S ribosomal protein S17	Haemophilus haemolyticus	85
WP_005625886.1	A0A0D0IH01	unreviewed	A0A0D0IH01_HAEIF	30S ribosomal protein S17	Haemophilus influenzae	85
WP_005625886.1	A0A1R0E924	unreviewed	A0A1R0E924_HAEPA	30S ribosomal protein S17	Haemophilus parainfluenzae	85
WP_005625886.1	A0A1V3JYS5	unreviewed	A0A1V3JYS5_9PAST	30S ribosomal protein S17	Rodentibacter pneumotropicus	85
WP_005625886.1	H1LQB9	unreviewed	H1LQB9_9PAST	30S ribosomal protein S17	Haemophilus sp. oral taxon 851 str. F0397	85
WP_005625886.1	E7A6B4	unreviewed	E7A6B4_HAEIF	30S ribosomal protein S17	Haemophilus influenzae F3031	85
WP_005625888.1	F9GRE8	unreviewed	F9GRE8_HAEHA	50S ribosomal protein L29	Haemophilus haemolyticus M19501	63
WP_005625888.1	F9GVX5	unreviewed	F9GVX5_HAEHA	50S ribosomal protein L29	Haemophilus haemolyticus M21127	63
WP_005625888.1	A0A0M1GLB8	unreviewed	A0A0M1GLB8_9PAST	50S ribosomal protein L29	Haemophilus sp. C1	63
WP_005625888.1	A0A1B8QSU4	unreviewed	A0A1B8QSU4_9PAST	50S ribosomal protein L29	Haemophilus sp. CCUG 66565	63
WP_005625888.1	A0A5M6BI87	unreviewed	A0A5M6BI87_9PAST	50S ribosomal protein L29	Haemophilus seminalis	63
WP_005625888.1	A0A806DH26	unreviewed	A0A806DH26_HAEI6	50S ribosomal protein L29	Haemophilus influenzae (strain R2866)	63
WP_005625888.1	Q4QMB4	reviewed	RL29_HAEI8	50S ribosomal protein L29	Haemophilus influenzae (strain 86-028NP)	63
WP_005625888.1	A4MWT9	unreviewed	A4MWT9_HAEIF	50S ribosomal protein L29	Haemophilus influenzae 22.1-21	63
WP_005625888.1	A5UDT9	reviewed	RL29_HAEIE	50S ribosomal protein L29	Haemophilus influenzae (strain PittEE)	63
WP_005625888.1	A5UHT8	reviewed	RL29_HAEIG	50S ribosomal protein L29	Haemophilus influenzae (strain PittGG)	63
WP_005625888.1	A0A0E1SRX9	unreviewed	A0A0E1SRX9_HAEIF	50S ribosomal protein L29	Haemophilus influenzae PittII	63
WP_005625888.1	A4NXA7	unreviewed	A4NXA7_HAEIF	50S ribosomal protein L29	Haemophilus influenzae 22.4-21	63
WP_005625888.1	A4N324	unreviewed	A4N324_HAEIF	50S ribosomal protein L29	Haemophilus influenzae R3021	63
WP_005625888.1	P44365	reviewed	RL29_HAEIN	50S ribosomal protein L29	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	63
WP_005625888.1	A0A5C2QR89	unreviewed	A0A5C2QR89_HAEIF	50S ribosomal protein L29	Haemophilus influenzae biotype aegyptius	63
WP_005625888.1	A0A0M3FZ70	unreviewed	A0A0M3FZ70_HAEHA	50S ribosomal protein L29	Haemophilus haemolyticus	63
WP_005625888.1	A0A0D0H1H7	unreviewed	A0A0D0H1H7_HAEIF	50S ribosomal protein L29	Haemophilus influenzae	63
WP_005625888.1	H1LQB8	unreviewed	H1LQB8_9PAST	50S ribosomal protein L29	Haemophilus sp. oral taxon 851 str. F0397	63
WP_005625888.1	E7A6B5	unreviewed	E7A6B5_HAEIF	50S ribosomal protein L29	Haemophilus influenzae F3031	63
WP_005625894.1	F9GRE6	unreviewed	F9GRE6_HAEHA	30S ribosomal protein S3	Haemophilus haemolyticus M19501	235
WP_005625894.1	F9GVX3	unreviewed	F9GVX3_HAEHA	30S ribosomal protein S3	Haemophilus haemolyticus M21127	235
WP_005625894.1	A0A1B8QSU7	unreviewed	A0A1B8QSU7_9PAST	30S ribosomal protein S3	Haemophilus sp. CCUG 66565	235
WP_005625894.1	A0A1V3JLB3	unreviewed	A0A1V3JLB3_9PAST	30S ribosomal protein S3	Rodentibacter myodis	235
WP_005625894.1	A0A5M6BI85	unreviewed	A0A5M6BI85_9PAST	30S ribosomal protein S3	Haemophilus seminalis	235
WP_005625894.1	A0A806EDK0	unreviewed	A0A806EDK0_HAEI6	30S ribosomal protein S3	Haemophilus influenzae (strain R2866)	235
WP_005625894.1	Q4QMB6	reviewed	RS3_HAEI8	30S ribosomal protein S3	Haemophilus influenzae (strain 86-028NP)	235
WP_005625894.1	A4MWU1	unreviewed	A4MWU1_HAEIF	30S ribosomal protein S3	Haemophilus influenzae 22.1-21	235
WP_005625894.1	A5UDU1	reviewed	RS3_HAEIE	30S ribosomal protein S3	Haemophilus influenzae (strain PittEE)	235
WP_005625894.1	A5UHT6	reviewed	RS3_HAEIG	30S ribosomal protein S3	Haemophilus influenzae (strain PittGG)	235
WP_005625894.1	A0A0E1SSH6	unreviewed	A0A0E1SSH6_HAEIF	30S ribosomal protein S3	Haemophilus influenzae PittII	235
WP_005625894.1	A4NXA5	unreviewed	A4NXA5_HAEIF	30S ribosomal protein S3	Haemophilus influenzae 22.4-21	235
WP_005625894.1	A0A0H3PNX3	unreviewed	A0A0H3PNX3_HAEI3	30S ribosomal protein S3	Haemophilus influenzae (strain NTHi 3655)	235
WP_005625894.1	A4N322	unreviewed	A4N322_HAEIF	30S ribosomal protein S3	Haemophilus influenzae R3021	235
WP_005625894.1	A0A5C2QXI5	unreviewed	A0A5C2QXI5_HAEIF	30S ribosomal protein S3	Haemophilus influenzae biotype aegyptius	235
WP_005625894.1	A0A0M3FXT9	unreviewed	A0A0M3FXT9_HAEHA	30S ribosomal protein S3	Haemophilus haemolyticus	235
WP_005625894.1	A0A0D0IIR5	unreviewed	A0A0D0IIR5_HAEIF	30S ribosomal protein S3	Haemophilus influenzae	235
WP_005625894.1	H1LQB6	unreviewed	H1LQB6_9PAST	30S ribosomal protein S3	Haemophilus sp. oral taxon 851 str. F0397	235
WP_005625894.1	E7A6B7	unreviewed	E7A6B7_HAEIF	30S ribosomal protein S3	Haemophilus influenzae F3031	235
WP_005625897.1	F9GRE5	unreviewed	F9GRE5_HAEHA	50S ribosomal protein L22	Haemophilus haemolyticus M19501	110
WP_005625897.1	F9GVX2	unreviewed	F9GVX2_HAEHA	50S ribosomal protein L22	Haemophilus haemolyticus M21127	110
WP_005625897.1	F9QCC4	unreviewed	F9QCC4_9PAST	50S ribosomal protein L22	Haemophilus pittmaniae HK 85	110
WP_005625897.1	A0A0E3ZPA0	unreviewed	A0A0E3ZPA0_PASMD	50S ribosomal protein L22	Pasteurella multocida subsp. multocida OH4807	110
WP_005625897.1	A0A1S1FXN3	unreviewed	A0A1S1FXN3_9PAST	50S ribosomal protein L22	Haemophilus sp. HMSC61B11	110
WP_005625897.1	A0A0M1GL69	unreviewed	A0A0M1GL69_9PAST	50S ribosomal protein L22	Haemophilus sp. C1	110
WP_005625897.1	A0A1F0UM99	unreviewed	A0A1F0UM99_9PAST	50S ribosomal protein L22	Haemophilus sp. HMSC073C03	110
WP_005625897.1	A0A1B8QST4	unreviewed	A0A1B8QST4_9PAST	50S ribosomal protein L22	Haemophilus sp. CCUG 66565	110
WP_005625897.1	A0A1B8QY92	unreviewed	A0A1B8QY92_9PAST	50S ribosomal protein L22	Haemophilus sp. CCUG 60358	110
WP_005625897.1	A0A377IXN4	unreviewed	A0A377IXN4_9PAST	50S ribosomal protein L22	Haemophilus pittmaniae	110
WP_005625897.1	A0A5M6BLJ3	unreviewed	A0A5M6BLJ3_9PAST	50S ribosomal protein L22	Haemophilus seminalis	110
WP_005625897.1	A0A806EEQ9	unreviewed	A0A806EEQ9_HAEI6	50S ribosomal protein L22	Haemophilus influenzae (strain R2866)	110
WP_005625897.1	Q4QMB7	reviewed	RL22_HAEI8	50S ribosomal protein L22	Haemophilus influenzae (strain 86-028NP)	110
WP_005625897.1	A4MWU2	unreviewed	A4MWU2_HAEIF	50S ribosomal protein L22	Haemophilus influenzae 22.1-21	110
WP_005625897.1	A5UDU2	reviewed	RL22_HAEIE	50S ribosomal protein L22	Haemophilus influenzae (strain PittEE)	110
WP_005625897.1	A5UHT5	reviewed	RL22_HAEIG	50S ribosomal protein L22	Haemophilus influenzae (strain PittGG)	110
WP_005625897.1	A0A0E1SXI5	unreviewed	A0A0E1SXI5_HAEIF	50S ribosomal protein L22	Haemophilus influenzae PittII	110
WP_005625897.1	A4NXA4	unreviewed	A4NXA4_HAEIF	50S ribosomal protein L22	Haemophilus influenzae 22.4-21	110
WP_005625897.1	A0A0H3PF94	unreviewed	A0A0H3PF94_HAEI3	50S ribosomal protein L22	Haemophilus influenzae (strain NTHi 3655)	110
WP_005625897.1	A4N321	unreviewed	A4N321_HAEIF	50S ribosomal protein L22	Haemophilus influenzae R3021	110
WP_005625897.1	C9PSM8	unreviewed	C9PSM8_9PAST	50S ribosomal protein L22	Pasteurella dagmatis ATCC 43325	110
WP_005625897.1	P44360	reviewed	RL22_HAEIN	50S ribosomal protein L22	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	110
WP_005625897.1	A0A5C2QVB4	unreviewed	A0A5C2QVB4_HAEIF	50S ribosomal protein L22	Haemophilus influenzae biotype aegyptius	110
WP_005625897.1	A0A0M3FZF1	unreviewed	A0A0M3FZF1_HAEHA	50S ribosomal protein L22	Haemophilus haemolyticus	110
WP_005625897.1	A0A0D0IMX2	unreviewed	A0A0D0IMX2_HAEIF	50S ribosomal protein L22	Haemophilus influenzae	110
WP_005625897.1	A0A120HUY1	unreviewed	A0A120HUY1_HAEPA	50S ribosomal protein L22	Haemophilus parainfluenzae	110
WP_005625897.1	A0A1V4B439	unreviewed	A0A1V4B439_9PAST	50S ribosomal protein L22	Canicola haemoglobinophilus	110
WP_005625897.1	A0A7Z9D9Q2	unreviewed	A0A7Z9D9Q2_PASMD	50S ribosomal protein L22	Pasteurella multocida	110
WP_005625897.1	A0A379EWC8	unreviewed	A0A379EWC8_9PAST	50S ribosomal protein L22	Pasteurella canis	110
WP_005625897.1	E1W361	unreviewed	E1W361_HAEP3	50S ribosomal protein L22	Haemophilus parainfluenzae (strain T3T1)	110
WP_005625897.1	E7A6B8	unreviewed	E7A6B8_HAEIF	50S ribosomal protein L22	Haemophilus influenzae F3031	110
WP_005625897.1	F0ERI9	unreviewed	F0ERI9_HAEPA	50S ribosomal protein L22	Haemophilus parainfluenzae ATCC 33392	110
WP_005625990.1	A0A1B8QPB1	unreviewed	A0A1B8QPB1_9PAST	UPF0352 protein A9501_04375	Haemophilus sp. CCUG 66565	72
WP_005625990.1	A0A806E4K1	unreviewed	A0A806E4K1_HAEI6	UPF0352 protein R2866_1553	Haemophilus influenzae (strain R2866)	72
WP_005625990.1	Q4QM60	reviewed	Y1007_HAEI8	UPF0352 protein NTHI1007	Haemophilus influenzae (strain 86-028NP)	72
WP_005625990.1	A4MWM5	unreviewed	A4MWM5_HAEIF	UPF0352 protein CGSHi22121_04445	Haemophilus influenzae 22.1-21	72
WP_005625990.1	A5UDN2	reviewed	Y7850_HAEIE	UPF0352 protein CGSHiEE_07850	Haemophilus influenzae (strain PittEE)	72
WP_005625990.1	A0A0E1SSC4	unreviewed	A0A0E1SSC4_HAEIF	UPF0352 protein CGSHiII_06284	Haemophilus influenzae PittII	72
WP_005625990.1	A4N383	unreviewed	A4N383_HAEIF	UPF0352 protein CGSHi22421_04938	Haemophilus influenzae R3021	72
WP_005625990.1	A0A1B8PC17	unreviewed	A0A1B8PC17_HAEHA	UPF0352 protein EGH31_0153	Haemophilus haemolyticus	72
WP_005625990.1	A0A0D0IGS1	unreviewed	A0A0D0IGS1_HAEIF	UPF0352 protein BOO19_04260	Haemophilus influenzae	72
WP_005626142.1	F9GVU5	unreviewed	F9GVU5_HAEHA	Bifunctional protein PyrR [Includes: Pyrimidine operon regulatory protein; Uracil phosphoribosyltransferase (UPRTase) (EC 2.4.2.9)]	Haemophilus haemolyticus M21127	179
WP_005626142.1	Q4QN84	reviewed	PYRR_HAEI8	Bifunctional protein PyrR [Includes: Pyrimidine operon regulatory protein; Uracil phosphoribosyltransferase (UPRTase) (EC 2.4.2.9)]	Haemophilus influenzae (strain 86-028NP)	179
